date,cash,position_value,total_value,positions,return,equity,drawdown
2023-04-10,8238.609548236709,808973.9,817212.5095482367,"{'513050': {'shares': 736100.0, 'price': 1.099, 'value': 808973.9, 'profit_pct': -0.6423440812581009}}",-0.0053754181158800485,0.8172125095482368,-41.92429574010631
2023-04-11,8142.643441636697,796690.5,804833.1434416367,"{'513100': {'shares': 870700.0, 'price': 0.915, 'value': 796690.5, 'profit_pct': -0.09990009990008769}}",-0.01514828268285251,0.8048331434416367,-42.804042925240914
2023-04-12,8142.643441636697,790595.6,798738.2434416367,"{'513100': {'shares': 870700.0, 'price': 0.908, 'value': 790595.6, 'profit_pct': -0.8641631592451149}}",-0.007572874017012898,0.7987382434416367,-43.23718070245055
2023-04-13,8142.643441636697,785371.4,793514.0434416367,"{'513100': {'shares': 870700.0, 'price': 0.902, 'value': 785371.4, 'profit_pct': -1.5192457815408527}}",-0.006540565752166438,0.7935140434416367,-43.60844165434452
2023-04-14,8084.166541336919,790338.0,798422.1665413369,"{'159915': {'shares': 335600.0, 'price': 2.355, 'value': 790338.0, 'profit_pct': -0.09990009990008561}}",0.00618530086551794,0.7984221665413369,-43.25964289970122
2023-04-17,8044.962477606954,791337.5,799382.462477607,"{'513050': {'shares': 737500.0, 'price': 1.073, 'value': 791337.5, 'profit_pct': -0.09990009990008872}}",0.0012027420787048548,0.7993824624776069,-43.19139888465595
2023-04-18,8044.962477606954,785437.5,793482.462477607,"{'513050': {'shares': 737500.0, 'price': 1.065, 'value': 785437.5, 'profit_pct': -0.8447284309353171}}",-0.007380697321922147,0.793482462477607,-43.610685974770114
2023-04-19,8160.947619606974,777397.5,785558.447619607,"{'510300': {'shares': 202500.0, 'price': 3.839, 'value': 777397.5, 'profit_pct': -0.0999000999000922}}",-0.009986376804419383,0.785558447619607,-44.17381091236879
2023-04-20,7843.840177656966,772464.0,780307.840177657,"{'513100': {'shares': 847000.0, 'price': 0.912, 'value': 772464.0, 'profit_pct': -0.09990009990009036}}",-0.006683916973791559,0.780307840177657,-44.546948525193706
2023-04-21,7843.840177656966,769076.0,776919.840177657,"{'513100': {'shares': 847000.0, 'price': 0.908, 'value': 769076.0, 'profit_pct': -0.5380584327952658}}",-0.0043418761488140944,0.7769198401776569,-44.787718806771124
2023-04-24,7843.840177656966,767382.0,775225.840177657,"{'513100': {'shares': 847000.0, 'price': 0.906, 'value': 767382.0, 'profit_pct': -0.7571375992428535}}",-0.0021804051234071142,0.7752258401776569,-44.90810394755984
2023-04-25,8006.649384217104,765226.7999999999,773233.449384217,"{'518880': {'shares': 177300.0, 'price': 4.316, 'value': 765226.7999999999, 'profit_pct': -0.09990009990008418}}",-0.002570077892376954,0.773233449384217,-45.04969441165334
2023-04-26,8006.649384217104,766467.9,774474.5493842171,"{'518880': {'shares': 177300.0, 'price': 4.323, 'value': 766467.9, 'profit_pct': 0.06212508529471551}}",0.0016050780019778443,0.7744745493842171,-44.96149488495153
2023-04-27,8006.649384217104,768240.9,776247.5493842171,"{'518880': {'shares': 177300.0, 'price': 4.333, 'value': 768240.9, 'profit_pct': 0.29358963557297735}}",0.0022892940786882754,0.7762475493842171,-44.8354955610918
2023-04-28,7695.526244617184,760367.4,768062.9262446172,"{'513100': {'shares': 823800.0, 'price': 0.923, 'value': 760367.4, 'profit_pct': -0.09990009990007666}}",-0.010543831212211363,0.7680629262446173,-45.41714078480092
2023-05-04,7798.367344537401,754181.9999999999,761980.3673445373,"{'518880': {'shares': 171600.0, 'price': 4.395, 'value': 754181.9999999999, 'profit_pct': -0.0999000999000932}}",-0.00791934969419772,0.7619803673445373,-45.849401534235255
2023-05-05,7798.367344537401,757614.0,765412.3673445374,"{'518880': {'shares': 171600.0, 'price': 4.415, 'value': 757614.0, 'profit_pct': 0.3547078632403037}}",0.0045040530531783585,0.7654123673445374,-45.605504365884094
2023-05-08,7587.597525277408,747813.0,755400.5975252774,"{'513100': {'shares': 804100.0, 'price': 0.93, 'value': 747813.0, 'profit_pct': -0.09990009990008653}}",-0.013080230012475602,0.7554005975252774,-46.31699688019093
2023-05-09,7587.597525277408,747813.0,755400.5975252774,"{'513100': {'shares': 804100.0, 'price': 0.93, 'value': 747813.0, 'profit_pct': -0.09990009990008653}}",0.0,0.7554005975252774,-46.31699688019093
2023-05-10,7557.97015893762,745900.7999999999,753458.7701589376,"{'518880': {'shares': 169600.0, 'price': 4.398, 'value': 745900.7999999999, 'profit_pct': -0.09990009990008257}}",-0.00257059283868899,0.7534587701589376,-46.45499402357003
2023-05-11,7607.372234257753,743238.0,750845.3722342578,"{'513100': {'shares': 789000.0, 'price': 0.942, 'value': 743238.0, 'profit_pct': -0.09990009990008797}}",-0.0034685347469357586,0.7508453722342577,-46.64071673732416
2023-05-12,7607.372234257753,746394.0,754001.3722342578,"{'513100': {'shares': 789000.0, 'price': 0.946, 'value': 746394.0, 'profit_pct': 0.3243041459602093}}",0.00420326223841383,0.7540013722342578,-46.41643367691732
2023-05-15,7607.372234257753,744816.0,752423.3722342578,"{'513100': {'shares': 789000.0, 'price': 0.944, 'value': 744816.0, 'profit_pct': 0.11220202303006066}}",-0.0020928343874548894,0.7524233722342577,-46.528575207120745
2023-05-16,7607.372234257753,747183.0,754790.3722342578,"{'513100': {'shares': 789000.0, 'price': 0.947, 'value': 747183.0, 'profit_pct': 0.4303552074252836}}",0.003145835293461685,0.7547903722342577,-46.36036291181562
2023-05-17,7607.372234257753,751917.0,759524.3722342578,"{'513100': {'shares': 789000.0, 'price': 0.953, 'value': 751917.0, 'profit_pct': 1.0666615762157294}}",0.006271940096409745,0.7595243722342577,-46.02393832120537
2023-05-18,7607.372234257753,763752.0,771359.3722342578,"{'513100': {'shares': 789000.0, 'price': 0.968, 'value': 763752.0, 'profit_pct': 2.6574274981918444}}",0.015582120117074716,0.7713593722342578,-45.18287684467977
2023-05-19,7607.372234257753,781110.0,788717.3722342578,"{'513100': {'shares': 789000.0, 'price': 0.99, 'value': 781110.0, 'profit_pct': 4.990550850423479}}",0.022503129701687774,0.7887173722342578,-43.94932001244219
2023-05-22,7607.372234257753,776376.0,783983.3722342578,"{'513100': {'shares': 789000.0, 'price': 0.984, 'value': 776376.0, 'profit_pct': 4.3542444816330335}}",-0.006002150030738673,0.7839833722342577,-44.28574460305244
2023-05-23,7607.372234257753,782688.0,790295.3722342578,"{'513100': {'shares': 789000.0, 'price': 0.992, 'value': 782688.0, 'profit_pct': 5.2026529733536275}}",0.0080511911649499,0.7902953722342577,-43.837178482238784
2023-05-24,7607.372234257753,770853.0,778460.3722342578,"{'513100': {'shares': 789000.0, 'price': 0.977, 'value': 770853.0, 'profit_pct': 3.611887051377513}}",-0.014975413517279046,0.7784603722342578,-44.6782399587644
2023-05-25,7607.372234257753,783477.0,791084.3722342578,"{'513100': {'shares': 789000.0, 'price': 0.993, 'value': 783477.0, 'profit_pct': 5.308704034818702}}",0.01621662508493249,0.7910843722342578,-43.78110771713707
2023-05-26,7607.372234257753,785844.0,793451.3722342578,"{'513100': {'shares': 789000.0, 'price': 0.996, 'value': 785844.0, 'profit_pct': 5.6268572192139255}}",0.0029920955122837434,0.7934513722342578,-43.61289542183195
2023-05-29,7607.372234257753,814248.0,821855.3722342578,"{'513100': {'shares': 789000.0, 'price': 1.032, 'value': 814248.0, 'profit_pct': 9.4446954319566}}",0.03579803500751155,0.8218553722342578,-41.59434787817048
2023-05-30,7607.372234257753,816614.9999999999,824222.3722342576,"{'513100': {'shares': 789000.0, 'price': 1.035, 'value': 816614.9999999999, 'profit_pct': 9.762848616351812}}",0.0028800687809158454,0.8242223722342576,-41.42613558286536
2023-05-31,7607.372234257753,813458.9999999999,821066.3722342576,"{'513100': {'shares': 789000.0, 'price': 1.031, 'value': 813458.9999999999, 'profit_pct': 9.338644370491513}}",-0.0038290637409476025,0.8210663722342576,-41.65041864327219
2023-06-01,7607.372234257753,812670.0,820277.3722342578,"{'513100': {'shares': 789000.0, 'price': 1.03, 'value': 812670.0, 'profit_pct': 9.232593309026452}}",-0.0009609454566418263,0.8202773722342578,-41.70648940837389
2023-06-02,7607.372234257753,822927.0,830534.3722342578,"{'513100': {'shares': 789000.0, 'price': 1.043, 'value': 822927.0, 'profit_pct': 10.611257108072406}}",0.012504306893242889,0.8305343722342577,-40.9775694620517
2023-06-05,7607.372234257753,826872.0,834479.3722342578,"{'513100': {'shares': 789000.0, 'price': 1.048, 'value': 826872.0, 'profit_pct': 11.14151241539779}}",0.00474995392350519,0.8344793722342577,-40.69721563654316
2023-06-06,7607.372234257753,827661.0,835268.3722342578,"{'513100': {'shares': 789000.0, 'price': 1.049, 'value': 827661.0, 'profit_pct': 11.247563476862853}}",0.0009454997046691727,0.8352683722342578,-40.64114487144145
2023-06-07,7607.372234257753,830028.0,837635.3722342578,"{'513100': {'shares': 789000.0, 'price': 1.052, 'value': 830028.0, 'profit_pct': 11.565716661258087}}",0.0028338197382817842,0.8376353722342578,-40.47293257613632
2023-06-08,7607.372234257753,812670.0,820277.3722342578,"{'513100': {'shares': 789000.0, 'price': 1.03, 'value': 812670.0, 'profit_pct': 9.232593309026452}}",-0.02072262057618257,0.8202773722342578,-41.70648940837389
2023-06-09,7607.372234257753,826083.0,833690.3722342578,"{'513100': {'shares': 789000.0, 'price': 1.047, 'value': 826083.0, 'profit_pct': 11.035461353932703}}",0.016351785937317675,0.8336903722342578,-40.753286401644864
2023-06-12,7607.372234257753,835551.0,843158.3722342578,"{'513100': {'shares': 789000.0, 'price': 1.059, 'value': 835551.0, 'profit_pct': 12.308074091513594}}",0.011356734244904576,0.8431583722342577,-40.08043722042437
2023-06-13,7607.372234257753,856065.0,863672.3722342578,"{'513100': {'shares': 789000.0, 'price': 1.085, 'value': 856065.0, 'profit_pct': 15.06540168960553}}",0.024329948768273102,0.8636723722342577,-38.622597327779985
2023-06-14,7607.372234257753,856854.0000000001,864461.3722342579,"{'513100': {'shares': 789000.0, 'price': 1.086, 'value': 856854.0000000001, 'profit_pct': 15.171452751070614}}",0.0009135408580442927,0.8644613722342579,-38.56652656267826
2023-06-15,7607.372234257753,860799.0,868406.3722342578,"{'513100': {'shares': 789000.0, 'price': 1.091, 'value': 860799.0, 'profit_pct': 15.701708058395974}}",0.004563535314254352,0.8684063722342578,-38.286172737169736
2023-06-16,7607.372234257753,867900.0000000001,875507.3722342579,"{'513100': {'shares': 789000.0, 'price': 1.1, 'value': 867900.0000000001, 'profit_pct': 16.656167611581655}}",0.008177047321440645,0.8755073722342579,-37.781535851254354
2023-06-19,7607.372234257753,864744.0000000001,872351.3722342579,"{'513100': {'shares': 789000.0, 'price': 1.096, 'value': 864744.0000000001, 'profit_pct': 16.23196336572136}}",-0.003604766904413359,0.8723513722342578,-38.00581891166118
2023-06-20,7607.372234257753,863955.0,871562.3722342578,"{'513100': {'shares': 789000.0, 'price': 1.095, 'value': 863955.0, 'profit_pct': 16.12591230425627}}",-0.0009044520649739152,0.8715623722342577,-38.0618896767629
2023-06-21,7607.372234257753,867900.0000000001,875507.3722342579,"{'513100': {'shares': 789000.0, 'price': 1.1, 'value': 867900.0000000001, 'profit_pct': 16.656167611581655}}",0.004526354195267812,0.8755073722342579,-37.781535851254354
2023-06-26,7607.372234257753,860799.0,868406.3722342578,"{'513100': {'shares': 789000.0, 'price': 1.091, 'value': 860799.0, 'profit_pct': 15.701708058395974}}",-0.008110725534930308,0.8684063722342578,-38.286172737169736
2023-06-27,7607.372234257753,848964.0,856571.3722342578,"{'513100': {'shares': 789000.0, 'price': 1.076, 'value': 848964.0, 'profit_pct': 14.11094213641987}}",-0.013628412202400852,0.8565713722342577,-39.12723421369535
2023-06-28,7607.372234257753,860010.0000000001,867617.3722342579,"{'513100': {'shares': 789000.0, 'price': 1.09, 'value': 860010.0000000001, 'profit_pct': 15.595656996930913}}",0.012895597912860435,0.8676173722342578,-38.34224350227144
2023-06-29,7607.372234257753,867111.0,874718.3722342578,"{'513100': {'shares': 789000.0, 'price': 1.099, 'value': 867111.0, 'profit_pct': 16.550116550116567}}",0.008184483422356559,0.8747183722342577,-37.83760661635607
2023-06-30,7607.372234257753,867900.0000000001,875507.3722342579,"{'513100': {'shares': 789000.0, 'price': 1.1, 'value': 867900.0000000001, 'profit_pct': 16.656167611581655}}",0.0009020046051906316,0.8755073722342579,-37.781535851254354
2023-07-03,7607.372234257753,882102.0000000001,889709.3722342579,"{'513100': {'shares': 789000.0, 'price': 1.118, 'value': 882102.0000000001, 'profit_pct': 18.56508671795299}}",0.016221451069860393,0.8897093722342578,-36.772262079423626
2023-07-04,7607.372234257753,877368.0000000001,884975.3722342579,"{'513100': {'shares': 789000.0, 'price': 1.112, 'value': 877368.0000000001, 'profit_pct': 17.928780349162547}}",-0.005320838633082969,0.8849753722342578,-37.10868667003386
2023-07-05,7607.372234257753,875790.0000000001,883397.3722342579,"{'513100': {'shares': 789000.0, 'price': 1.11, 'value': 875790.0000000001, 'profit_pct': 17.716678226232396}}",-0.0017831004675487039,0.8833973722342578,-37.22082820023728
2023-07-06,7607.372234257753,876579.0,884186.3722342578,"{'513100': {'shares': 789000.0, 'price': 1.111, 'value': 876579.0, 'profit_pct': 17.82272928769746}}",0.0008931427971132777,0.8841863722342578,-37.164757435135584
2023-07-07,7607.372234257753,872634.0000000001,880241.3722342579,"{'513100': {'shares': 789000.0, 'price': 1.106, 'value': 872634.0000000001, 'profit_pct': 17.2924739803721}}",-0.004461729024426431,0.8802413722342579,-37.44511126064411
2023-07-10,7607.372234257753,863955.0,871562.3722342578,"{'513100': {'shares': 789000.0, 'price': 1.095, 'value': 863955.0, 'profit_pct': 16.12591230425627}}",-0.009859795589896914,0.8715623722342577,-38.0618896767629
2023-07-11,7607.372234257753,868689.0,876296.3722342578,"{'513100': {'shares': 789000.0, 'price': 1.101, 'value': 868689.0, 'profit_pct': 16.762218673046718}}",0.0054316250343211525,0.8762963722342577,-37.72546508615265
2023-07-12,7607.372234257753,869478.0000000001,877085.3722342579,"{'513100': {'shares': 789000.0, 'price': 1.102, 'value': 869478.0000000001, 'profit_pct': 16.868269734511802}}",0.0009003803108169617,0.8770853722342579,-37.669394321050945
